articleId,arg1,arg2,sentence1,label
23393220,T33,T49,"Pharmacokinetic Interactions between @@ Monoamine @@ Oxidase A Inhibitor Harmaline and 5-Methoxy-N,N-Dimethyltryptamine, and the Impact of $$ CYP2D6 $$ Status.",0
23393220,T34,T50,"Pharmacokinetic Interactions between $$ Monoamine Oxidase A $$ Inhibitor @@ Harmaline @@ and 5-Methoxy-N,N-Dimethyltryptamine, and the Impact of CYP2D6 Status.",4
23393220,T34,T49,"Pharmacokinetic Interactions between Monoamine Oxidase A Inhibitor @@ Harmaline @@ and 5-Methoxy-N,N-Dimethyltryptamine, and the Impact of $$ CYP2D6 $$ Status.",0
23393220,T35,T50,"Pharmacokinetic Interactions between $$ Monoamine Oxidase A $$ Inhibitor Harmaline and @@ 5-Methoxy-N,N-Dimethyltryptamine @@, and the Impact of CYP2D6 Status.",0
23393220,T35,T49,"Pharmacokinetic Interactions between Monoamine Oxidase A Inhibitor Harmaline and @@ 5-Methoxy-N,N-Dimethyltryptamine @@, and the Impact of $$ CYP2D6 $$ Status.",0
23393220,T17,T44,Our recent study has demonstrated that coadministration of @@ monoamine @@ oxidase A ($$ MAO-A $$) inhibitor harmaline (5 mg/kg) increases systemic exposure to 5-MeO-DMT (2 mg/kg) and active metabolite bufotenine.,0
23393220,T18,T43,Our recent study has demonstrated that coadministration of $$ monoamine oxidase A $$ (MAO-A) inhibitor @@ harmaline @@ (5 mg/kg) increases systemic exposure to 5-MeO-DMT (2 mg/kg) and active metabolite bufotenine.,4
23393220,T18,T44,Our recent study has demonstrated that coadministration of monoamine oxidase A ($$ MAO-A $$) inhibitor @@ harmaline @@ (5 mg/kg) increases systemic exposure to 5-MeO-DMT (2 mg/kg) and active metabolite bufotenine.,4
23393220,T19,T43,Our recent study has demonstrated that coadministration of $$ monoamine oxidase A $$ (MAO-A) inhibitor harmaline (5 mg/kg) increases systemic exposure to @@ 5-MeO-DMT @@ (2 mg/kg) and active metabolite bufotenine.,0
23393220,T19,T44,Our recent study has demonstrated that coadministration of monoamine oxidase A ($$ MAO-A $$) inhibitor harmaline (5 mg/kg) increases systemic exposure to @@ 5-MeO-DMT @@ (2 mg/kg) and active metabolite bufotenine.,0
23393220,T21,T45,"This study is aimed at delineating @@ harmaline @@ and 5-MeO-DMT pharmacokinetic (PK) interactions at multiple dose levels, as well as the impact of $$ CYP2D6 $$ that affects harmaline PK and determines 5-MeO-DMT O-demethylation to produce bufotenine.",0
23393220,T22,T45,"This study is aimed at delineating harmaline and @@ 5-MeO-DMT @@ pharmacokinetic (PK) interactions at multiple dose levels, as well as the impact of $$ CYP2D6 $$ that affects harmaline PK and determines 5-MeO-DMT O-demethylation to produce bufotenine.",0
23393220,T23,T45,"This study is aimed at delineating harmaline and 5-MeO-DMT pharmacokinetic (PK) interactions at multiple dose levels, as well as the impact of $$ CYP2D6 $$ that affects @@ harmaline @@ PK and determines 5-MeO-DMT O-demethylation to produce bufotenine.",0
23393220,T24,T45,"This study is aimed at delineating harmaline and 5-MeO-DMT pharmacokinetic (PK) interactions at multiple dose levels, as well as the impact of $$ CYP2D6 $$ that affects harmaline PK and determines @@ 5-MeO-DMT @@ O-demethylation to produce bufotenine.",0
23393220,T25,T45,"This study is aimed at delineating harmaline and 5-MeO-DMT pharmacokinetic (PK) interactions at multiple dose levels, as well as the impact of $$ CYP2D6 $$ that affects harmaline PK and determines 5-MeO-DMT @@ O @@-demethylation to produce bufotenine.",0
23393220,T26,T45,"This study is aimed at delineating harmaline and 5-MeO-DMT pharmacokinetic (PK) interactions at multiple dose levels, as well as the impact of $$ CYP2D6 $$ that affects harmaline PK and determines 5-MeO-DMT O-demethylation to produce @@ bufotenine @@.",0
23393220,T28,T46,"Our data revealed that inhibition of $$ MAO-A $$-mediated metabolic elimination by @@ harmaline @@ (2, 5, and 15 mg/kg) led to a sharp increase in systemic and cerebral exposure to 5-MeO-DMT (2 and 10 mg/kg) at all dose combinations.",4
23393220,T29,T46,"Our data revealed that inhibition of $$ MAO-A $$-mediated metabolic elimination by harmaline (2, 5, and 15 mg/kg) led to a sharp increase in systemic and cerebral exposure to @@ 5-MeO-DMT @@ (2 and 10 mg/kg) at all dose combinations.",0
23393220,T30,T47,A more pronounced effect on @@ 5-MeO-DMT @@ PK was associated with greater exposure to harmaline in wild-type mice than $$ CYP2D6 $$-humanized (Tg-CYP2D6) mice.,0
23393220,T30,T48,A more pronounced effect on @@ 5-MeO-DMT @@ PK was associated with greater exposure to harmaline in wild-type mice than CYP2D6-humanized (Tg-$$ CYP2D6 $$) mice.,0
23393220,T31,T47,A more pronounced effect on 5-MeO-DMT PK was associated with greater exposure to @@ harmaline @@ in wild-type mice than $$ CYP2D6 $$-humanized (Tg-CYP2D6) mice.,0
23393220,T31,T48,A more pronounced effect on 5-MeO-DMT PK was associated with greater exposure to @@ harmaline @@ in wild-type mice than CYP2D6-humanized (Tg-$$ CYP2D6 $$) mice.,0
23393220,T32,T36,@@ Harmaline @@ (5 mg/kg) also increased blood and brain bufotenine concentrations that were generally higher in Tg-$$ CYP2D6 $$ mice.,0
23393220,T2,T36,Harmaline (5 mg/kg) also increased blood and brain @@ bufotenine @@ concentrations that were generally higher in Tg-$$ CYP2D6 $$ mice.,0
23393220,T5,T37,The in vivo inhibitory effect of @@ harmaline @@ on $$ CYP2D6 $$-catalyzed bufotenine formation was confirmed by in vitro study using purified CYP2D6.,4
23393220,T5,T38,The in vivo inhibitory effect of @@ harmaline @@ on CYP2D6-catalyzed bufotenine formation was confirmed by in vitro study using purified $$ CYP2D6 $$.,4
23393220,T6,T37,The in vivo inhibitory effect of harmaline on $$ CYP2D6 $$-catalyzed @@ bufotenine @@ formation was confirmed by in vitro study using purified CYP2D6.,9
23393220,T6,T38,The in vivo inhibitory effect of harmaline on CYP2D6-catalyzed @@ bufotenine @@ formation was confirmed by in vitro study using purified $$ CYP2D6 $$.,9
23393220,T8,T39,"Given these findings, a unified PK model including the inhibition of $$ MAO-A $$- and CYP2D6-catalyzed @@ 5-MeO-DMT @@ metabolism by harmaline was developed to describe blood harmaline, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",9
23393220,T8,T40,"Given these findings, a unified PK model including the inhibition of MAO-A- and $$ CYP2D6 $$-catalyzed @@ 5-MeO-DMT @@ metabolism by harmaline was developed to describe blood harmaline, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",9
23393220,T8,T41,"Given these findings, a unified PK model including the inhibition of MAO-A- and CYP2D6-catalyzed @@ 5-MeO-DMT @@ metabolism by harmaline was developed to describe blood harmaline, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-$$ CYP2D6 $$ mouse models.",9
23393220,T9,T39,"Given these findings, a unified PK model including the inhibition of $$ MAO-A $$- and CYP2D6-catalyzed 5-MeO-DMT metabolism by @@ harmaline @@ was developed to describe blood harmaline, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",4
23393220,T9,T40,"Given these findings, a unified PK model including the inhibition of MAO-A- and $$ CYP2D6 $$-catalyzed 5-MeO-DMT metabolism by @@ harmaline @@ was developed to describe blood harmaline, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",4
23393220,T9,T41,"Given these findings, a unified PK model including the inhibition of MAO-A- and CYP2D6-catalyzed 5-MeO-DMT metabolism by @@ harmaline @@ was developed to describe blood harmaline, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-$$ CYP2D6 $$ mouse models.",4
23393220,T10,T39,"Given these findings, a unified PK model including the inhibition of $$ MAO-A $$- and CYP2D6-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood @@ harmaline @@, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",4
23393220,T10,T40,"Given these findings, a unified PK model including the inhibition of MAO-A- and $$ CYP2D6 $$-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood @@ harmaline @@, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",4
23393220,T10,T41,"Given these findings, a unified PK model including the inhibition of MAO-A- and CYP2D6-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood @@ harmaline @@, 5-MeO-DMT, and bufotenine PK profiles in both wild-type and Tg-$$ CYP2D6 $$ mouse models.",4
23393220,T11,T39,"Given these findings, a unified PK model including the inhibition of $$ MAO-A $$- and CYP2D6-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood harmaline, @@ 5-MeO-DMT @@, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",9
23393220,T11,T40,"Given these findings, a unified PK model including the inhibition of MAO-A- and $$ CYP2D6 $$-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood harmaline, @@ 5-MeO-DMT @@, and bufotenine PK profiles in both wild-type and Tg-CYP2D6 mouse models.",9
23393220,T11,T41,"Given these findings, a unified PK model including the inhibition of MAO-A- and CYP2D6-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood harmaline, @@ 5-MeO-DMT @@, and bufotenine PK profiles in both wild-type and Tg-$$ CYP2D6 $$ mouse models.",9
23393220,T12,T39,"Given these findings, a unified PK model including the inhibition of $$ MAO-A $$- and CYP2D6-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood harmaline, 5-MeO-DMT, and @@ bufotenine @@ PK profiles in both wild-type and Tg-CYP2D6 mouse models.",0
23393220,T12,T40,"Given these findings, a unified PK model including the inhibition of MAO-A- and $$ CYP2D6 $$-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood harmaline, 5-MeO-DMT, and @@ bufotenine @@ PK profiles in both wild-type and Tg-CYP2D6 mouse models.",0
23393220,T12,T41,"Given these findings, a unified PK model including the inhibition of MAO-A- and CYP2D6-catalyzed 5-MeO-DMT metabolism by harmaline was developed to describe blood harmaline, 5-MeO-DMT, and @@ bufotenine @@ PK profiles in both wild-type and Tg-$$ CYP2D6 $$ mouse models.",0
23393220,T13,T42,"This PK model may be further employed to predict @@ harmaline @@ and 5-MeO-DMT PK interactions at various doses, define the impact of $$ CYP2D6 $$ status, and drive harmaline-5-MeO-DMT pharmacodynamics.",0
23393220,T14,T42,"This PK model may be further employed to predict harmaline and @@ 5-MeO-DMT @@ PK interactions at various doses, define the impact of $$ CYP2D6 $$ status, and drive harmaline-5-MeO-DMT pharmacodynamics.",0
23393220,T15,T42,"This PK model may be further employed to predict harmaline and 5-MeO-DMT PK interactions at various doses, define the impact of $$ CYP2D6 $$ status, and drive @@ harmaline @@-5-MeO-DMT pharmacodynamics.",0
23393220,T16,T42,"This PK model may be further employed to predict harmaline and 5-MeO-DMT PK interactions at various doses, define the impact of $$ CYP2D6 $$ status, and drive harmaline-@@ 5-MeO-DMT @@ pharmacodynamics.",0
14505791,T17,T21,"Compared pharmacological characteristics in humans of racemic @@ cetirizine @@ and levocetirizine, two $$ histamine H1-receptor $$ antagonists.",6
14505791,T18,T21,"Compared pharmacological characteristics in humans of racemic cetirizine and @@ levocetirizine @@, two $$ histamine H1-receptor $$ antagonists.",6
14505791,T10,T20,The potent $$ histamine H(1)-receptor $$ antagonist @@ cetirizine @@ (Zyrtec) is a racemic mixture of levocetirizine (now available under the trademark Xyzal and dextrocetirizine.,6
14505791,T11,T20,The potent $$ histamine H(1)-receptor $$ antagonist cetirizine (@@ Zyrtec @@) is a racemic mixture of levocetirizine (now available under the trademark Xyzal and dextrocetirizine.,6
14505791,T15,T20,The potent $$ histamine H(1)-receptor $$ antagonist cetirizine (Zyrtec) is a racemic mixture of @@ levocetirizine @@ (now available under the trademark Xyzal and dextrocetirizine.,6
14505791,T6,T20,The potent $$ histamine H(1)-receptor $$ antagonist cetirizine (Zyrtec) is a racemic mixture of levocetirizine (now available under the trademark @@ Xyzal @@ and dextrocetirizine.,6
14505791,T7,T20,The potent $$ histamine H(1)-receptor $$ antagonist cetirizine (Zyrtec) is a racemic mixture of levocetirizine (now available under the trademark Xyzal and @@ dextrocetirizine @@.,6
23414235,T3,T16,"@@ Vegfrecine @@, an Inhibitor of $$ VEGF Receptor Tyrosine Kinases $$ Isolated from the Culture Broth of Streptomyces sp.",4
23414235,T2,T5,"A new inhibitor of $$ VEGF receptor tyrosine kinases $$, @@ vegfrecine @@ (1), was isolated from the culture broth of Streptomyces sp. MK931-CF8.",4
15561973,T32,T42,"Substrate specificity of the human renal @@ sodium @@ dicarboxylate cotransporter, $$ hNaDC-3 $$, under voltage-clamp conditions.",0
15561973,T6,T35,"Proximal tubule cells extract dicarboxylates from filtrate and blood, using cotransporters located in the brush border [@@ sodium @@ dicarboxylate cotransporter ($$ NaDC-1 $$)] and basolateral cell membrane (NaDC-3).",0
15561973,T6,T38,"Proximal tubule cells extract dicarboxylates from filtrate and blood, using cotransporters located in the brush border [@@ sodium @@ dicarboxylate cotransporter (NaDC-1)] and basolateral cell membrane ($$ NaDC-3 $$).",0
15561973,T7,T34,"As opposed to the rat and flounder orthologs, $$ hNaDC-3 $$ was hardly inhibited by @@ lithium @@ concentrations up to 5 mM.",4
15561973,T11,T36,The narrow substrate specificity prevents interaction of drugs with dicarboxylate-like structure with $$ hNaDC-3 $$ and ensures sufficient support of the proximal tubule cells with @@ alpha-ketoglutarate @@ for anion secretion via organic anion transporter 1 or 3.,0
15561973,T11,T37,The narrow substrate specificity prevents interaction of drugs with dicarboxylate-like structure with hNaDC-3 and ensures sufficient support of the proximal tubule cells with @@ alpha-ketoglutarate @@ for anion secretion via $$ organic anion transporter 1 or 3 $$.,0
15866288,T7,T17,Effects of inhibition of $$ urokinase-type plasminogen activator $$ (u-PA) by @@ amiloride @@ in the cornea and tear fluid of eyes irradiated with UVB.,4
15866288,T7,T18,Effects of inhibition of urokinase-type plasminogen activator ($$ u-PA $$) by @@ amiloride @@ in the cornea and tear fluid of eyes irradiated with UVB.,4
15866288,T6,T15,"The purpose of the present study was to test our hypothesis that @@ amiloride @@, a specific $$ u-PA $$ inhibitor, effectively decreases u-PA activity in cornea as well as in tear fluid and favourably affects corneal healing.",4
15866288,T6,T9,"The purpose of the present study was to test our hypothesis that @@ amiloride @@, a specific u-PA inhibitor, effectively decreases $$ u-PA $$ activity in cornea as well as in tear fluid and favourably affects corneal healing.",4
15866288,T3,T12,"Therefore, comparative histochemical and biochemical studies of $$ u-PA $$ and the effects of @@ amiloride @@ were performed on rabbit corneas and tear fluid using the sensitive fluorogenic substrate Z-Gly-Gly-Arg-7-amino-4-trifluoromethylcoumarin.",0
15866288,T4,T12,"Therefore, comparative histochemical and biochemical studies of $$ u-PA $$ and the effects of amiloride were performed on rabbit corneas and tear fluid using the sensitive fluorogenic substrate @@ Z-Gly-Gly-Arg-7-amino-4-trifluoromethylcoumarin @@.",9
15866288,T1,T10,"When @@ amiloride @@ was dropped on the eye surface on the first day of irradiation and subsequently daily until the end of the experiment, $$ u-PA $$ activity in both cornea and tear fluid was strongly inhibited.",4
15866288,T2,T11,"In conclusion, early application of @@ amiloride @@ inhibited $$ u-PA $$ activity in UVB-irradiated corneas as well as in tear fluid and diminished the development of corneal pathology.",4
20427668,T4,T13,"We have investigated in normal human male subjects the importance, site of action, and receptor-mediated processes involved in rapid basal @@ corticosteroid @@ feedback and its interaction with $$ corticotrophin releasing hormone $$ (CRH) drive.",0
20427668,T4,T14,"We have investigated in normal human male subjects the importance, site of action, and receptor-mediated processes involved in rapid basal @@ corticosteroid @@ feedback and its interaction with corticotrophin releasing hormone ($$ CRH $$) drive.",0
